job_id,title,url,location,job_type,salary,total_fields,common_fields,unique_fields
us-payroll-specialist-ap00035,US Payroll Specialist - (AP00035),https://saganrecruitment.com/job/us-payroll-specialist-ap00035/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
real-estate-valuation-analyst-underwriter-ap00033,Real Estate Valuation Analyst / Underwriter - (AP00033),https://saganrecruitment.com/job/real-estate-valuation-analyst-underwriter-ap00033/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
construction-accountant-ap00030,Construction Accountant - (AP00030),https://saganrecruitment.com/job/construction-accountant-ap00030/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
electrical-estimator-ap00029,Electrical Estimator - (AP00029),https://saganrecruitment.com/job/electrical-estimator-ap00029/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
ma-analyst-ap00028,M&A Analyst - (AP00028),https://saganrecruitment.com/job/ma-analyst-ap00028/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
performance-marketing-manager-ap00027,Performance Marketing Manager - (AP00027),https://saganrecruitment.com/job/performance-marketing-manager-ap00027/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
paid-media-buyer-paid-ads-specialist-ap00026,Paid Media Buyer / Paid Ads Specialist - (AP00026),https://saganrecruitment.com/job/paid-media-buyer-paid-ads-specialist-ap00026/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
financial-analyst-loan-support-specialist-hr75086,Financial Analyst / Loan Processor / Underwriter - (HR75086),https://saganrecruitment.com/job/financial-analyst-loan-support-specialist-hr75086/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
bookkeeper-hr86622,Bookkeeper - (HR86622),https://saganrecruitment.com/job/bookkeeper-hr86622/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
customer-service-representative-hr78703,Customer Service Representative - (HR78703),https://saganrecruitment.com/job/customer-service-representative-hr78703/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
accountant-hr70784,Accountant - (HR70784),https://saganrecruitment.com/job/accountant-hr70784/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
operations-coordinator-hr62865,Operations Coordinator - (HR62865),https://saganrecruitment.com/job/operations-coordinator-hr62865/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
private-office-director-strategic-operations-executive-support-hr92529,Private Office Director (Strategic Operations & Executive Support) - (HR92529),https://saganrecruitment.com/job/private-office-director-strategic-operations-executive-support-hr92529/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
